weight,age,height,size
56,31,167.64,6
62,29,157.48,18
52,27,160.02,2
49,37,162.56,6
52,22,157.48,6
77,33,170.18,18
56,25,167.64,8
51,35,177.8,6
58,37,170.18,8
56,22,165.1,6
68,30,175.26,18
56,38,160.02,8
74,44,167.64,18
58,27,160.02,6
54,25,170.18,2
74,31,177.8,18
49,47,154.94,2
54,19,157.48,12
54,46,160.02,6
65,22,165.1,18
58,42,162.56,8
68,51,167.64,18
63,42,154.94,12
63,37,160.02,6
54,38,172.72,8
70,37,167.64,14
86,38,157.48,18
68,39,177.8,12
53,42,160.02,8
63,38,157.48,18
47,35,160.02,6
68,31,170.18,14
49,36,167.64,6
52,29,157.48,8
68,32,162.56,12
77,44,177.8,18
65,35,160.02,18
73,42,167.64,18
61,32,162.56,12
58,26,162.56,6
65,29,160.02,8
83,31,160.02,18
65,42,162.56,14
81,28,167.64,18
58,26,170.18,12
63,22,160.02,12
74,29,160.02,18
60,38,165.1,6
47,25,157.48,2
58,30,175.26,14
65,38,162.56,14
58,28,167.64,8
63,58,165.1,14
49,19,162.56,2
61,41,167.64,12
55,27,165.1,6
58,34,162.56,14
56,36,162.56,18
55,39,160.02,6
58,26,162.56,8
58,20,170.18,6
49,32,157.48,2
52,33,157.48,6
65,46,157.48,14
61,22,157.48,12
61,32,162.56,8
58,43,167.64,12
58,34,172.72,8
61,25,177.8,8
56,31,170.18,6
52,21,162.56,8
74,41,170.18,14
58,29,162.56,8
56,35,162.56,6
49,28,157.48,6
58,39,162.56,8
53,29,160.02,6
52,29,162.56,6
99,29,177.8,18
57,31,162.56,6
79,39,165.1,18
65,37,165.1,18
77,31,175.26,18
63,31,175.26,14
65,35,167.64,14
56,30,154.94,8
48,35,152.4,6
61,31,167.64,12
81,40,170.18,18
68,36,170.18,18
77,27,167.64,14
58,32,162.56,8
68,41,172.72,12
58,23,162.56,6
68,37,170.18,14
72,35,162.56,18
54,36,154.94,2
70,28,170.18,18
65,20,172.72,12
55,38,160.02,8
68,30,175.26,12
70,26,175.26,14
56,33,172.72,8
70,53,167.64,18
56,42,162.56,8
77,29,162.56,18
56,31,167.64,8
50,23,157.48,2
55,29,162.56,8
54,31,149.86,2
58,34,165.1,6
56,31,170.18,8
52,25,154.94,6
58,48,167.64,12
56,29,165.1,6
54,42,165.1,6
55,33,149.86,8
63,29,175.26,14
56,35,167.64,6
56,41,167.64,2
68,31,175.26,18
56,26,165.1,8
47,32,157.48,6
56,32,157.48,12
65,36,170.18,14
54,35,160.02,6
72,34,175.26,8
53,21,162.56,8
58,34,167.64,6
63,55,170.18,14
48,29,157.48,2
56,30,165.1,8
77,23,167.64,14
63,23,175.26,8
58,28,167.64,2
65,43,157.48,14
63,60,165.1,18
68,27,170.18,14
54,38,160.02,8
54,31,162.56,8
61,37,177.8,8
63,31,162.56,8
63,48,160.02,14
48,33,157.48,6
51,29,162.56,6
54,28,162.56,6
56,30,170.18,8
54,25,175.26,8
58,20,172.72,2
50,32,154.94,6
63,32,165.1,14
58,37,172.72,8
52,33,162.56,8
56,35,157.48,14
72,33,154.94,18
68,33,162.56,14
56,28,175.26,6
58,33,177.8,2
63,31,165.1,12
64,35,177.8,12
74,32,165.1,14
55,27,165.1,2
61,45,167.64,18
58,32,165.1,8
63,35,170.18,12
77,30,172.72,12
65,28,172.72,12
68,39,180.34,12
68,26,165.1,14
52,52,165.1,8
68,48,172.72,14
47,28,162.56,6
58,31,165.1,6
74,27,162.56,18
63,26,165.1,12
54,29,167.64,6
65,23,162.56,14
56,29,170.18,12
72,46,162.56,12
63,27,157.48,12
51,27,162.56,6
65,24,170.18,8
58,29,157.48,6
75,34,170.18,14
72,38,172.72,14
52,33,167.64,6
65,45,172.72,12
72,27,165.1,18
63,30,170.18,6
53,25,157.48,6
61,37,165.1,12
55,39,152.4,12
72,31,172.72,14
58,53,160.02,8
61,47,165.1,12
53,36,162.56,6
72,27,175.26,14
57,37,157.48,8
90,31,185.42,18
58,26,160.02,6
63,35,172.72,12
47,39,162.56,6
65,30,170.18,18
62,32,160.02,14
57,31,167.64,8
47,41,157.48,6
65,30,170.18,12
48,29,160.02,2
70,49,170.18,14
61,31,167.64,8
61,45,172.72,14
67,40,175.26,6
54,27,170.18,6
61,33,162.56,12
61,26,162.56,12
68,21,177.8,12
65,31,170.18,14
83,36,165.1,18
56,48,170.18,8
53,37,165.1,6
56,31,160.02,6
56,27,165.1,8
98,34,172.72,18
49,30,167.64,2
83,33,170.18,18
47,28,157.48,2
54,23,149.86,8
63,32,154.94,18
61,36,162.56,14
56,29,165.1,8
56,31,160.02,12
61,29,165.1,18
61,65,157.48,18
43,31,152.4,2
58,28,175.26,8
61,46,167.64,12
79,31,167.64,18
61,35,165.1,12
54,27,162.56,2
68,41,165.1,18
62,49,172.72,8
56,28,162.56,2
58,33,165.1,8
54,27,162.56,6
72,34,170.18,14
72,40,175.26,18
56,32,167.64,6
56,21,157.48,6
65,34,175.26,12
63,20,170.18,12
61,29,160.02,12
65,35,165.1,14
58,34,162.56,6
58,42,165.1,8
56,29,157.48,6
53,44,160.02,8
65,30,152.4,8
54,33,157.48,6
64,27,172.72,8
72,28,170.18,12
54,32,160.02,6
60,36,172.72,12
56,37,165.1,6
77,46,172.72,18
63,26,170.18,8
56,30,162.56,8
68,30,175.26,14
65,30,177.8,12
49,28,154.94,8
54,52,152.4,8
55,26,170.18,8
55,50,154.94,2
65,32,177.8,12
52,19,165.1,6
56,29,170.18,6
63,38,170.18,8
68,25,170.18,12
61,36,154.94,18
74,45,157.48,18
63,31,167.64,12
45,38,152.4,2
55,40,157.48,8
70,33,170.18,14
52,30,157.48,8
60,28,167.64,12
63,38,162.56,14
62,26,160.02,14
68,29,160.02,18
50,32,160.02,6
86,36,175.26,14
63,49,162.56,18
61,43,165.1,6
67,36,160.02,8
56,71,152.4,18
58,32,170.18,2
68,38,165.1,14
52,31,165.1,6
56,29,157.48,12
63,29,165.1,6
56,33,160.02,6
65,34,167.64,18
67,27,175.26,12
66,34,180.34,8
55,58,170.18,8
58,28,177.8,6
63,37,167.64,14
72,39,162.56,18
60,38,165.1,14
62,27,167.64,12
53,41,165.1,6
61,52,165.1,12
58,38,160.02,8
53,32,154.94,6
58,47,172.72,12
63,31,160.02,14
68,35,177.8,14
56,43,162.56,12
47,32,152.4,2
70,31,177.8,14
58,32,167.64,8
61,27,175.26,8
52,51,154.94,2
48,40,162.56,2
66,54,170.18,14
59,29,167.64,6
65,31,172.72,12
61,38,172.72,12
68,32,165.1,18
65,27,165.1,12
54,31,162.56,6
61,29,180.34,14
51,46,162.56,8
58,31,167.64,8
64,30,170.18,14
63,34,175.26,14
62,32,162.56,14
63,35,172.72,14
53,33,167.64,2
58,34,165.1,14
68,32,170.18,14
70,26,182.88,12
72,36,165.1,18
55,42,162.56,6
65,33,160.02,14
79,44,182.88,18
54,43,157.48,6
58,36,162.56,12
63,39,165.1,14
61,37,165.1,14
56,32,160.02,6
58,30,162.56,14
95,36,172.72,18
55,33,167.64,6
54,36,149.86,12
63,27,167.64,8
52,31,160.02,2
51,25,162.56,6
54,36,170.18,8
54,60,162.56,12
66,55,170.18,18
57,32,154.94,12
61,31,165.1,8
68,30,160.02,12
61,43,170.18,14
61,28,160.02,8
68,27,167.64,14
61,28,165.1,12
72,44,162.56,18
63,34,162.56,14
60,41,160.02,18
70,25,172.72,14
61,45,167.64,14
65,29,167.64,12
68,35,162.56,12
54,32,162.56,8
68,25,177.8,14
53,32,170.18,6
52,34,165.1,6
86,26,167.64,18
63,37,160.02,12
106,53,172.72,18
61,27,170.18,8
54,30,152.4,8
90,37,162.56,18
77,26,175.26,14
61,26,162.56,8
63,47,177.8,12
72,27,162.56,12
68,30,175.26,6
72,26,167.64,18
54,29,165.1,6
58,59,170.18,12
99,31,182.88,18
63,27,162.56,12
68,32,170.18,14
58,27,157.48,8
68,30,154.94,12
61,31,157.48,16
52,30,152.4,8
99,28,167.64,18
74,47,172.72,14
61,44,167.64,12
76,38,172.72,18
74,32,160.02,14
56,52,157.48,8
63,27,175.26,12
63,31,160.02,6
54,21,167.64,8
54,35,154.94,8
53,34,160.02,6
61,35,162.56,6
63,26,175.26,8
63,33,172.72,12
68,36,167.64,14
65,24,170.18,12
58,30,152.4,8
72,51,165.1,18
58,42,167.64,8
77,44,165.1,14
56,31,160.02,8
63,45,162.56,14
52,33,157.48,6
72,31,165.1,18
81,30,162.56,18
61,36,167.64,8
79,35,165.1,18
65,46,172.72,18
67,30,162.56,14
56,54,160.02,12
67,28,165.1,14
65,49,165.1,12
61,24,172.72,8
63,27,165.1,14
52,40,154.94,6
65,31,170.18,12
56,36,165.1,2
63,46,157.48,18
54,32,170.18,6
58,33,160.02,12
69,39,172.72,14
86,36,162.56,18
68,39,165.1,14
75,38,182.88,18
68,34,160.02,14
72,50,167.64,18
54,32,162.56,12
67,34,170.18,14
65,44,160.02,14
56,35,162.56,12
58,33,154.94,16
70,36,162.56,18
68,44,175.26,14
61,30,162.56,12
56,51,157.48,14
58,31,170.18,12
63,34,172.72,8
63,28,170.18,12
61,32,165.1,14
58,25,167.64,8
63,22,177.8,8
61,31,152.4,12
56,32,160.02,6
49,27,157.48,2
54,21,167.64,14
74,26,175.26,18
68,36,175.26,14
68,29,160.02,18
65,29,170.18,14
49,35,157.48,2
66,42,177.8,18
72,33,165.1,18
58,37,165.1,12
68,33,177.8,12
65,31,175.26,14
52,44,167.64,6
72,30,160.02,18
72,32,180.34,14
53,27,167.64,2
99,32,177.8,18
74,31,172.72,14
63,32,170.18,14
68,38,157.48,8
63,37,170.18,8
54,50,165.1,8
61,38,172.72,8
58,28,157.48,8
63,31,172.72,8
56,44,160.02,6
77,33,177.8,14
77,29,172.72,18
65,29,167.64,14
65,33,170.18,12
68,36,177.8,8
70,55,170.18,18
63,34,170.18,14
70,34,165.1,14
72,51,170.18,18
57,28,162.56,6
72,36,162.56,18
70,40,162.56,18
57,26,162.56,8
86,38,182.88,18
73,39,180.34,18
90,31,185.42,18
53,28,162.56,6
63,37,165.1,18
68,26,170.18,14
68,33,167.64,14
74,42,165.1,18
65,29,170.18,8
56,42,154.94,8
58,37,165.1,8
58,35,170.18,8
77,26,172.72,18
65,32,162.56,8
119,39,162.56,18
58,39,175.26,6
65,26,167.64,8
49,30,154.94,6
68,29,182.88,12
54,33,167.64,8
54,34,167.64,6
65,53,157.48,18
65,32,175.26,14
74,37,180.34,18
54,29,175.26,6
89,35,165.1,18
70,26,165.1,14
56,23,165.1,8
46,31,149.86,6
59,42,157.48,12
73,49,177.8,14
53,36,167.64,8
56,36,165.1,6
49,38,157.48,6
62,31,165.1,6
74,61,172.72,18
58,30,162.56,8
61,24,162.56,6
71,31,177.8,12
61,36,170.18,8
61,35,167.64,14
54,33,162.56,6
54,26,157.48,6
57,54,160.02,8
74,55,170.18,2
63,39,170.18,12
61,44,165.1,14
51,39,157.48,8
49,38,154.94,8
47,28,162.56,2
58,26,172.72,6
61,34,157.48,6
61,44,177.8,6
59,25,175.26,8
56,48,162.56,6
63,34,170.18,12
65,53,175.26,18
63,44,154.94,18
61,29,167.64,12
52,47,160.02,2
64,22,177.8,8
72,35,172.72,12
54,26,162.56,6
56,36,170.18,12
68,27,157.48,18
59,26,167.64,6
68,43,157.48,12
49,33,162.56,6
73,48,172.72,18
68,38,177.8,14
58,35,167.64,6
65,35,162.56,8
69,62,175.26,18
56,37,165.1,8
58,52,167.64,12
52,38,165.1,6
72,33,162.56,14
53,44,165.1,6
65,55,157.48,18
58,52,165.1,6
63,31,160.02,18
63,21,162.56,8
65,31,167.64,14
56,28,170.18,6
56,39,170.18,8
58,29,165.1,8
54,29,162.56,6
68,56,165.1,18
63,37,170.18,8
63,28,172.72,14
53,35,165.1,2
90,37,154.94,18
88,27,167.64,18
58,56,162.56,8
65,32,162.56,14
68,23,172.72,14
77,24,177.8,18
52,20,162.56,2
63,32,165.1,8
58,26,162.56,2
63,30,162.56,12
47,24,157.48,6
61,41,162.56,8
54,33,162.56,6
56,37,172.72,6
61,31,167.64,14
58,27,170.18,8
54,47,165.1,8
65,35,167.64,14
83,35,170.18,18
65,31,162.56,14
49,26,160.02,6
43,40,154.94,2
57,33,160.02,12
66,36,170.18,8
61,29,165.1,6
58,44,167.64,8
58,47,167.64,8
56,30,162.56,8
54,31,162.56,12
69,63,172.72,18
62,27,175.26,8
58,32,170.18,8
49,29,162.56,2
92,34,172.72,18
47,26,157.48,6
79,39,170.18,18
53,37,167.64,6
57,29,165.1,8
57,34,167.64,2
83,34,162.56,18
56,48,162.56,8
56,35,167.64,8
70,32,160.02,12
63,27,170.18,8
58,30,165.1,8
49,34,152.4,6
80,29,172.72,14
64,28,167.64,12
63,39,177.8,18
53,35,154.94,14
56,36,170.18,6
77,35,175.26,18
54,27,157.48,6
68,29,162.56,18
61,29,162.56,12
70,39,165.1,12
63,34,172.72,14
56,35,160.02,6
61,30,172.72,6
91,28,175.26,18
56,23,167.64,8
99,40,154.94,18
65,34,172.72,14
66,24,177.8,14
74,40,172.72,18
61,29,165.1,8
70,34,170.18,14
56,30,160.02,8
45,44,162.56,6
56,30,160.02,6
63,27,175.26,6
55,42,149.86,12
65,27,172.72,8
65,32,162.56,14
65,69,165.1,14
70,33,170.18,18
72,35,170.18,18
74,25,167.64,14
72,38,177.8,18
58,42,160.02,12
63,31,167.64,14
56,51,172.72,8
70,31,157.48,12
61,29,165.1,14
60,34,157.48,8
70,32,154.94,18
58,34,154.94,12
79,40,177.8,18
47,41,165.1,2
61,28,167.64,6
76,29,162.56,18
65,27,170.18,14
58,27,167.64,8
65,25,149.86,12
68,38,170.18,14
68,33,170.18,14
44,32,152.4,6
68,34,152.4,18
63,34,175.26,8
74,28,162.56,18
52,33,172.72,6
63,31,167.64,8
59,46,175.26,12
48,36,162.56,6
54,28,160.02,6
79,40,165.1,18
65,33,167.64,14
63,29,167.64,12
49,28,162.56,6
54,33,154.94,8
53,34,170.18,14
68,30,162.56,8
56,30,152.4,2
72,33,177.8,18
65,33,175.26,14
65,33,167.64,18
56,32,162.56,8
70,42,160.02,18
56,35,162.56,6
61,31,160.02,6
57,34,172.72,6
68,34,160.02,14
58,31,162.56,6
65,26,177.8,8
63,42,162.56,14
81,28,172.72,18
68,31,167.64,14
68,38,170.18,18
45,35,152.4,2
54,30,160.02,6
61,27,162.56,14
53,33,154.94,8
54,23,149.86,6
61,46,160.02,14
57,36,162.56,8
77,28,167.64,18
56,28,160.02,6
55,26,170.18,14
56,30,157.48,6
47,26,154.94,2
70,54,172.72,18
63,27,170.18,14
79,29,160.02,18
63,27,167.64,6
59,33,162.56,12
56,37,160.02,8
61,22,175.26,6
58,29,167.64,8
58,35,172.72,8
58,34,175.26,6
61,60,162.56,14
56,31,152.4,8
54,34,170.18,8
61,31,170.18,6
58,32,165.1,12
68,49,167.64,18
61,41,167.64,8
65,42,162.56,18
72,40,167.64,18
50,52,160.02,8
61,45,162.56,12
65,37,172.72,12
56,27,162.56,8
68,30,177.8,12
79,38,172.72,18
58,41,167.64,14
56,25,157.48,6
61,27,170.18,6
77,28,170.18,18
70,34,167.64,12
78,43,165.1,18
64,37,152.4,12
70,34,177.8,14
65,47,175.26,12
54,31,162.56,6
61,45,165.1,12
53,27,157.48,8
62,49,160.02,18
58,28,157.48,12
64,30,165.1,12
54,26,157.48,8
52,32,162.56,6
63,37,160.02,14
58,37,172.72,6
63,39,177.8,12
62,28,170.18,12
61,35,162.56,12
99,35,165.1,18
57,40,175.26,8
86,43,167.64,18
54,28,160.02,8
56,39,175.26,12
57,39,170.18,14
48,35,160.02,2
55,56,162.56,14
61,39,162.56,12
60,30,160.02,12
76,33,157.48,18
74,24,157.48,18
61,25,172.72,8
44,37,157.48,6
61,35,167.64,12
56,54,152.4,12
65,40,165.1,12
58,23,152.4,12
52,30,160.02,6
47,31,160.02,2
61,29,165.1,8
47,39,157.48,6
86,35,162.56,18
65,32,162.56,8
63,30,160.02,12
77,24,177.8,18
56,36,162.56,6
70,32,170.18,18
61,44,177.8,12
60,29,165.1,6
52,35,160.02,6
59,29,157.48,6
68,38,170.18,14
68,50,175.26,12
47,36,170.18,2
58,31,167.64,6
61,31,167.64,12
54,28,157.48,8
70,31,177.8,14
60,36,160.02,12
68,22,165.1,18
68,34,170.18,14
51,41,160.02,6
53,28,175.26,6
58,29,157.48,8
72,33,160.02,14
56,29,165.1,6
68,30,162.56,18
79,47,180.34,18
54,35,157.48,6
54,28,170.18,6
63,27,165.1,12
52,27,160.02,6
53,55,180.34,6
56,55,160.02,8
56,29,162.56,8
74,32,165.1,14
95,35,177.8,18
52,31,162.56,8
56,30,160.02,8
53,41,154.94,8
77,44,165.1,18
58,28,167.64,12
68,28,167.64,12
52,27,170.18,2
77,36,177.8,18
61,31,167.64,12
79,29,177.8,18
65,33,172.72,14
65,31,170.18,12
60,41,170.18,12
74,44,175.26,18
63,25,167.64,12
86,21,157.48,18
54,39,162.56,6
58,18,165.1,6
58,29,165.1,8
50,36,147.32,8
58,20,160.02,8
62,40,170.18,12
72,47,157.48,18
63,29,165.1,14
58,31,162.56,8
58,32,162.56,8
63,37,165.1,6
81,33,170.18,18
74,33,170.18,18
52,32,157.48,8
65,46,180.34,14
65,27,165.1,12
63,25,157.48,14
53,30,160.02,2
63,43,180.34,14
70,30,165.1,14
40,30,154.94,2
63,33,177.8,12
61,29,167.64,8
63,27,165.1,6
56,30,160.02,8
63,36,165.1,12
65,30,170.18,14
59,32,165.1,8
63,33,160.02,12
74,31,165.1,18
61,33,170.18,8
77,34,167.64,14
63,36,170.18,14
58,26,162.56,6
83,30,162.56,18
68,31,172.72,14
52,43,165.1,8
62,34,165.1,12
71,35,170.18,18
58,36,162.56,8
63,41,170.18,12
57,33,154.94,8
65,34,165.1,18
49,41,157.48,6
74,47,149.86,18
58,41,172.72,8
54,25,160.02,6
68,26,180.34,14
54,54,157.48,6
53,40,154.94,12
79,30,167.64,14
55,28,160.02,2
66,26,170.18,14
56,27,162.56,8
61,28,162.56,6
65,36,167.64,18
65,36,152.4,14
65,31,172.72,14
58,40,167.64,8
47,26,167.64,6
56,30,177.8,6
54,34,170.18,2
58,48,162.56,12
71,38,165.1,18
51,50,160.02,6
61,33,170.18,8
61,30,154.94,6
62,33,154.94,12
56,33,165.1,6
61,24,162.56,14
58,35,160.02,8
58,35,175.26,8
79,32,175.26,18
56,33,162.56,6
74,33,157.48,18
57,36,165.1,12
58,31,167.64,8
61,35,165.1,8
61,22,172.72,14
74,32,172.72,14
54,30,165.1,8
61,35,165.1,8
58,29,165.1,8
56,27,167.64,2
90,37,167.64,18
73,58,165.1,14
58,25,175.26,8
58,46,162.56,12
54,35,162.56,8
61,59,177.8,8
70,28,175.26,18
58,48,162.56,8
58,35,167.64,8
83,28,167.64,18
61,34,167.64,12
52,29,165.1,6
63,29,165.1,14
74,30,182.88,18
51,37,165.1,2
77,32,175.26,18
68,34,167.64,14
77,50,154.94,18
53,27,157.48,6
61,38,162.56,12
62,54,165.1,14
63,31,165.1,8
52,27,162.56,6
68,30,162.56,14
54,33,172.72,2
70,44,170.18,14
72,29,167.64,12
61,44,170.18,8
65,37,180.34,12
59,32,162.56,12
58,25,172.72,8
68,44,157.48,18
63,30,154.94,8
54,32,170.18,8
63,41,177.8,14
58,36,162.56,8
47,29,154.94,2
72,62,175.26,14
56,28,154.94,6
65,28,175.26,12
62,46,167.64,18
56,57,170.18,12
46,28,165.1,2
72,22,180.34,14
68,49,175.26,14
63,42,170.18,14
48,27,154.94,2
56,65,160.02,6
54,30,154.94,8
54,27,165.1,6
63,24,170.18,14
65,23,152.4,14
58,32,160.02,8
83,36,160.02,18
52,28,162.56,6
63,38,167.64,14
44,41,144.78,6
68,30,170.18,14
58,31,170.18,8
52,39,160.02,12
83,28,165.1,18
95,52,170.18,18
68,35,167.64,12
58,28,154.94,8
72,31,167.64,14
62,40,162.56,14
63,28,180.34,14
86,34,172.72,18
61,29,162.56,8
61,25,162.56,8
46,65,165.1,6
56,31,165.1,2
54,33,167.64,8
58,31,167.64,8
65,26,170.18,14
63,31,165.1,12
78,29,175.26,18
63,31,170.18,14
61,41,165.1,12
61,39,167.64,14
58,28,165.1,8
45,35,149.86,2
65,48,170.18,18
68,31,167.64,18
63,24,170.18,12
58,25,160.02,12
61,30,152.4,12
72,30,172.72,18
70,41,160.02,18
74,29,172.72,18
76,41,165.1,18
52,33,157.48,2
65,35,167.64,14
58,41,172.72,8
49,23,154.94,6
61,40,172.72,12
68,32,180.34,12
54,36,165.1,8
61,24,162.56,8
65,36,170.18,14
58,31,167.64,12
74,32,167.64,14
68,41,165.1,18
65,30,165.1,14
64,25,170.18,14
63,29,165.1,14
61,37,167.64,12
56,35,154.94,12
45,30,157.48,2
52,50,162.56,2
68,44,165.1,14
83,32,165.1,18
88,35,172.72,18
68,27,162.56,14
60,56,170.18,12
58,30,165.1,12
47,36,167.64,2
70,30,172.72,18
63,31,160.02,12
56,23,172.72,8
58,36,165.1,6
61,31,167.64,8
65,30,162.56,14
58,31,160.02,12
61,25,165.1,14
56,29,160.02,8
54,29,165.1,6
58,30,160.02,8
52,30,175.26,2
56,62,162.56,8
65,34,172.72,8
74,18,165.1,18
76,43,175.26,18
61,34,170.18,12
61,44,165.1,14
58,34,170.18,8
52,32,160.02,2
63,28,177.8,8
65,30,160.02,12
52,33,157.48,6
56,37,162.56,6
95,24,175.26,18
52,43,160.02,8
52,32,154.94,8
57,49,165.1,8
61,25,170.18,12
57,28,162.56,8
54,30,170.18,2
62,29,162.56,12
70,28,165.1,18
53,66,157.48,8
58,31,170.18,8
70,39,170.18,14
70,35,180.34,12
53,49,162.56,8
68,31,170.18,14
63,25,172.72,8
81,35,175.26,18
79,32,170.18,18
59,33,165.1,6
49,23,167.64,6
52,42,160.02,2
54,31,165.1,8
86,44,162.56,18
52,41,154.94,6
61,45,172.72,6
54,29,165.1,8
70,37,172.72,18
61,36,162.56,6
58,31,160.02,8
72,26,162.56,14
49,31,165.1,2
58,34,170.18,8
72,29,162.56,18
58,44,170.18,8
70,40,165.1,18
54,35,172.72,2
49,27,175.26,2
56,29,162.56,8
49,28,157.48,2
79,29,172.72,18
68,31,167.64,18
68,25,175.26,14
68,30,167.64,14
58,21,162.56,6
56,29,165.1,8
55,34,167.64,6
61,34,172.72,12
64,29,160.02,14
52,43,172.72,2
77,26,172.72,18
61,34,172.72,8
57,36,154.94,8
68,23,172.72,8
58,36,157.48,6
58,34,162.56,12
66,40,165.1,14
83,31,177.8,18
79,37,177.8,18
56,37,157.48,6
69,30,170.18,18
56,28,170.18,2
58,21,160.02,12
53,20,165.1,8
95,28,193.04,18
63,35,165.1,12
58,30,165.1,8
63,33,172.72,8
55,31,157.48,12
67,35,175.26,18
65,34,154.94,12
61,31,167.64,8
63,28,160.02,12
43,44,157.48,2
70,30,165.1,14
70,35,175.26,12
61,31,172.72,8
48,30,154.94,2
56,36,162.56,6
72,31,162.56,18
49,40,160.02,2
70,29,175.26,14
56,28,175.26,6
49,31,154.94,6
40,30,154.94,6
74,30,170.18,18
71,42,167.64,18
56,33,157.48,8
52,28,160.02,6
56,41,162.56,6
52,32,160.02,6
67,35,167.64,18
63,31,170.18,8
50,38,160.02,6
54,30,152.4,6
58,33,167.64,12
49,20,162.56,2
70,39,185.42,14
61,40,170.18,8
61,22,165.1,8
81,34,177.8,18
56,56,167.64,8
99,29,162.56,18
58,51,154.94,8
54,32,162.56,6
61,28,180.34,14
56,39,167.64,8
58,34,162.56,8
77,37,157.48,14
58,27,170.18,8
61,29,165.1,6
70,27,172.72,18
77,38,167.64,18
63,31,165.1,14
52,34,160.02,6
55,27,162.56,6
72,35,172.72,8
52,35,160.02,6
54,56,160.02,8
77,43,175.26,18
68,33,180.34,12
63,31,162.56,12
47,35,162.56,6
61,41,160.02,8
65,40,177.8,14
55,30,172.72,6
79,35,167.64,18
65,29,162.56,14
52,34,170.18,2
47,32,160.02,2
70,29,167.64,14
65,37,175.26,12
68,43,157.48,14
58,23,157.48,8
55,26,170.18,8
52,38,160.02,6
55,26,170.18,14
72,34,180.34,18
51,34,162.56,2
55,32,162.56,6
57,32,172.72,8
76,28,172.72,14
70,27,165.1,12
72,23,170.18,18
60,32,157.48,8
52,31,154.94,6
58,26,170.18,14
58,36,165.1,8
70,35,175.26,14
51,25,162.56,6
86,59,172.72,18
56,21,154.94,8
58,30,167.64,8
54,33,160.02,6
61,48,175.26,14
52,26,162.56,6
74,37,170.18,14
113,51,170.18,18
61,32,170.18,14
74,33,180.34,18
68,29,157.48,18
65,37,160.02,18
65,47,162.56,14
58,24,165.1,6
54,32,157.48,14
81,33,162.56,18
56,55,172.72,12
65,41,170.18,14
54,47,162.56,8
56,37,162.56,8
54,21,167.64,8
72,54,165.1,14
64,58,167.64,14
74,29,177.8,14
53,40,154.94,6
54,30,162.56,8
54,32,167.64,8
56,43,170.18,12
58,32,170.18,6
65,29,157.48,14
65,32,167.64,14
58,32,157.48,8
65,32,172.72,14
70,30,160.02,14
63,35,180.34,12
71,27,172.72,14
52,27,162.56,6
58,54,167.64,8
56,63,165.1,12
58,28,162.56,8
72,30,160.02,14
49,28,160.02,2
64,34,160.02,14
61,38,157.48,12
54,32,147.32,12
45,34,152.4,2
86,29,170.18,18
54,31,165.1,6
54,29,162.56,2
58,37,162.56,8
63,26,172.72,6
47,61,154.94,6
54,31,162.56,8
86,35,177.8,18
68,28,170.18,14
61,41,167.64,12
51,30,160.02,8
63,56,167.64,14
56,30,167.64,8
72,30,177.8,8
52,48,157.48,8
58,31,170.18,8
56,45,165.1,6
81,29,175.26,18
61,38,170.18,14
63,34,165.1,8
50,32,165.1,2
55,29,160.02,12
52,46,160.02,8
61,32,172.72,8
71,44,177.8,14
58,32,162.56,8
58,37,162.56,8
56,31,154.94,8
71,38,165.1,18
54,39,167.64,6
70,48,177.8,18
46,22,160.02,2
52,31,162.56,6
72,28,172.72,14
52,33,157.48,8
57,32,167.64,6
52,30,170.18,8
49,36,157.48,6
63,43,157.48,18
56,35,160.02,6
56,33,149.86,12
61,28,167.64,8
74,30,177.8,18
54,43,162.56,6
53,37,162.56,6
63,27,170.18,14
54,28,154.94,6
106,50,167.64,18
47,42,154.94,6
52,43,142.24,6
81,31,177.8,18
70,32,162.56,14
54,30,162.56,6
61,37,170.18,8
48,26,157.48,2
61,36,165.1,12
61,39,175.26,8
79,29,177.8,18
58,36,170.18,14
56,33,170.18,8
61,36,167.64,12
86,33,170.18,18
58,30,160.02,12
68,35,162.56,12
56,31,160.02,12
52,33,162.56,8
58,31,175.26,8
78,34,177.8,14
56,30,165.1,6
52,21,175.26,6
56,25,162.56,2
54,44,167.64,6
56,32,165.1,8
47,28,157.48,2
54,42,154.94,8
45,32,152.4,6
90,32,170.18,18
68,30,175.26,14
70,47,165.1,18
52,35,165.1,2
54,30,180.34,6
58,39,160.02,8
54,32,160.02,8
65,29,162.56,18
79,51,160.02,18
74,35,170.18,18
72,30,165.1,18
52,19,172.72,6
62,55,165.1,14
57,32,175.26,6
79,34,175.26,18
61,28,167.64,12
56,33,162.56,8
74,32,167.64,18
52,31,160.02,2
72,32,162.56,18
63,39,170.18,14
54,33,180.34,8
56,28,160.02,8
54,43,162.56,8
54,31,160.02,6
52,29,157.48,6
53,41,162.56,6
70,44,167.64,18
49,50,160.02,2
70,39,165.1,14
58,34,175.26,6
61,33,170.18,14
50,31,157.48,2
58,30,170.18,6
58,32,167.64,8
52,31,167.64,8
52,25,157.48,2
54,24,160.02,8
71,40,160.02,14
54,29,165.1,6
47,25,157.48,2
56,34,170.18,8
54,31,165.1,6
67,55,165.1,14
52,27,167.64,2
56,32,160.02,12
63,35,160.02,18
74,32,165.1,18
65,27,167.64,12
65,33,177.8,12
